asymmetry,q_rad,q_loaded,normalized_useful_proxy,relative_linewidth
0.23832775919732438,17.605596358683513,16.037032366283864,0.32462721414597323,0.24400047271137415
0.23993311036789294,17.3707924777771,15.841972394937477,0.3210602402881652,0.2470048161118711
0.2415384615384615,17.14065479329791,15.65033790736153,0.31754675806469607,0.2500293285310007
0.24314381270903007,16.915060479179008,15.462051906254052,0.3140858366368229,0.25307400996876306
0.24474916387959864,16.693890724283428,15.277039461195821,0.310676560547261,0.25613886042515815
0.2463545150501672,16.47703057593987,15.095227645568713,0.3073180296467136,0.2592238799001859
0.24795986622073576,16.26436879054631,14.916545475570564,0.30400935900401965,0.2623290683938464
0.24956521739130433,16.055797690878855,14.740923851254452,0.3007496788015187,0.2654544259061395
0.2511705685618729,15.851213029764128,14.568295499522542,0.29753813421711234,0.26859995243706547
0.25277591973244146,15.650513859792992,14.398594919007076,0.29437388529438846,0.271765647986624
0.25438127090301,15.45360240877136,14.231758326773173,0.2912561068020738,0.2749515125548152
0.2559866220735786,15.260383960621414,14.067723606780481,0.2881839880839837,0.2781575461416393
0.2575919732441471,15.070766741462242,13.906430260042711,0.28515673290054727,0.28138374874709593
0.2591973244147157,14.884661810613943,13.747819356426087,0.282173559262902,0.28463012037118546
0.26080267558528425,14.70198295628377,13.591833488030074,0.27923369926048136,0.28789666101390743
0.26240802675585284,14.522646595705542,13.438416724095243,0.27633639888293593,0.29118337067526234
0.2640133779264214,14.346571679516712,13.287514567385498,0.2734809178371728,0.2944902493552498
0.26561872909698997,14.173679600168459,13.13907391199332,0.2706665293602294,0.2978172970538701
0.2672240802675585,14.003894104175904,12.99304300251881,0.2678925200286428,0.301164513771123
0.2688294314381271,13.837141208025253,12.849371394574748,0.2651581895649208,0.30453189950700876
0.27043478260869563,13.673349117564957,12.708009916571823,0.26246285064167424,0.30791945426152706
0.2720401337792642,13.512448150716704,12.568910632739565,0.25980582868391927,0.3113271780346782
0.27364548494983276,13.354370663351077,12.432026807340302,0.2571864616700203,0.3147550708264619
