gamma_external_over_gamma_internal,normalized_useful_shg_proxy,optimum_gamma_external_over_gamma_internal
7.009570091165618,0.3023248089123398,1.4871154628089538
7.140151304013395,0.2947172305835737,1.4871154628089538
7.273165113001454,0.28724835543952854,1.4871154628089538
7.40865683493956,0.27991808753834097,1.4871154628089538
7.5466726308438865,0.27272619723209673,1.4871154628089538
7.687259521663728,0.2656723273955384,1.4871154628089538
7.830465404301183,0.25875599958215245,1.4871154628089538
7.976339067929273,0.2519766200973369,1.4871154628089538
8.124930210614048,0.24533348597919652,1.4871154628089538
8.276289456246344,0.2388257908783345,1.4871154628089538
8.430468371788967,0.2324526308288125,1.4871154628089538
8.58751948484517,0.2262130099032198,1.4871154628089538
8.747496301554415,0.22010584574554398,1.4871154628089538
8.910453324821512,0.21412997497624936,1.4871154628089538
9.076446072885357,0.20828415846466433,1.4871154628089538
9.24553109823357,0.20256708646443505,1.4871154628089538
9.417766006869519,0.19697738360843564,1.4871154628089538
9.593209477938242,0.1915136137601245,1.4871154628089538
9.771921283717997,0.18617428471890785,1.4871154628089538
9.953962309984234,0.1809578527776093,1.4871154628089538
10.139394576752917,0.17586272713065484,1.4871154628089538
10.328281259410286,0.17088727413206398,1.4871154628089538
10.520686710236228,0.16602982140278488,1.4871154628089538
10.716676480328633,0.16128866178733545,1.4871154628089538
10.916317341936148,0.15666205716010378,1.4871154628089538
11.11967731120699,0.15214824208202662,1.4871154628089538
11.326825671361538,0.14774542730870252,1.4871154628089538
11.537832996296608,0.14345180315130762,1.4871154628089538
11.752771174629451,0.13926554269196958,1.4871154628089538
11.971713434189656,0.13518480485551357,1.4871154628089538
12.19473436696737,0.13120773733973468,1.4871154628089538
12.42190995452616,0.12733247940656636,1.4871154628089538
12.653317593889417,0.12355716453670272,1.4871154628089538
12.889036123908916,0.11987992295041117,1.4871154628089538
13.12914585212464,0.1162988839974179,1.4871154628089538
