tri_side_nm,wavelength_nm,reflectance_R,transmittance_T,R_plus_T,mos2_F2_volume_proxy,mos2_F4_volume_proxy,mos2_max_E_enhancement,mos2_F4_norm_to_min,mos2_F4_norm_to_median,mos2_log10_F4_norm_to_min
374.0,826.0,0.35915490994915594,0.6408450900514037,1.0000000000005596,2.0982028588668188e+16,6.719965385638453e+32,426986542.4485324,82.98228763396835,5.497385164492124,1.9189854031744988
374.0,828.0,0.4314214323053595,0.5685785676921419,0.9999999999975013,1.0927202518305912e+16,1.7874532542914768e+32,188956441.9494237,22.072577992274258,1.4622573835522146,1.343853060050355
374.0,830.0,0.9450635433795039,0.05493645661573945,0.9999999999952434,8826222904040252.0,1.28346670353507e+32,229842685.36544782,15.849040441336962,1.0499623748378808,1.2000029735791726
374.0,832.0,0.47867690338879926,0.5213230966092871,0.9999999999980864,1.7720620240683966e+16,4.1775762129299975e+32,334287489.9000597,51.587294133248754,3.417539254826775,1.7125427487723641
374.0,834.0,0.4597192568388785,0.5402807431611834,1.0000000000000617,4241778599969755.5,2.6205511940687732e+31,143194521.33957642,3.236018646918874,0.2143787717694782,0.5100110154836955
374.0,836.0,0.415053232430091,0.5849467675697477,0.9999999999998388,5933865996524368.0,5.203125684351653e+31,180986055.17553663,6.425141311848228,0.4256507928935579,0.8078826837980442
374.0,838.0,0.34487506805896473,0.6551249319409835,0.9999999999999483,1.5379425099059188e+16,3.308964729653614e+32,287199068.2121859,40.8611424626683,2.7069564455646677,1.6113105051817997
374.0,840.0,0.9949830976809043,0.005016902321217849,1.000000000002122,7.425767887716498e+16,8.820009344892821e+33,642470798.6589019,1089.1492893049297,72.15362839058587,3.037087412425788
374.0,842.0,0.3102183204285336,0.6897816795728929,1.0000000000014264,8.731656664520944e+16,1.093679708732605e+34,635397952.3230416,1350.5433281463424,89.47038058175151,3.1305085217874593
374.0,844.0,0.8816667838016344,0.11833321619700976,0.9999999999986442,6.3524341405294456e+16,5.364908835421514e+33,472026129.5302592,662.492115007627,43.88857464017558,2.8211807136593268
374.0,846.0,0.6526247077555929,0.34737529224437247,0.9999999999999654,1.3389309607262086e+16,2.5092032793230607e+32,212630350.80133435,30.985193569877335,2.0526976094141043,1.4911542136071112
374.0,848.0,0.6704919733506715,0.32950802664978224,1.0000000000004536,5348121681137442.0,4.836819671693489e+31,421035190.88382816,5.972803998185654,0.3956844891391534,0.7761782632983735
374.0,850.0,0.8064704759865974,0.19352952401473925,1.0000000000013367,7418705169350471.0,9.908475123947521e+31,364598067.9996986,12.235597738444525,0.8105801298551361,1.087625190538406
